tier,band,file,upstream,our_lines,upstream_lines,ferrox_lines,line_overlap,id_overlap
AUTO,near-verbatim,src/process/team/mcp/tcpHelpers.ts,src/process/team/mcp/tcpHelpers.ts,58,55,3,94.8,94.7
AUTO,near-verbatim,tests/unit/btwOverlay.dom.test.tsx,tests/unit/btwOverlay.dom.test.tsx,19,18,1,94.7,100.0
AUTO,near-verbatim,tests/unit/chat/messageHistory.test.ts,tests/unit/chat/messageHistory.test.ts,38,36,2,94.7,100.0
AUTO,near-verbatim,src/renderer/utils/chat/thinkTagFilter.ts,src/renderer/utils/chat/thinkTagFilter.ts,19,18,1,94.7,100.0
AUTO,near-verbatim,src/renderer/hooks/agent/useMultiAgentDetection.tsx,src/renderer/hooks/agent/useMultiAgentDetection.tsx,19,18,1,94.7,100.0
AUTO,near-verbatim,src/common/types/hub.ts,src/common/types/hub.ts,19,18,1,94.7,97.2
AUTO,near-verbatim,tests/unit/chat/sendboxHistory.dom.test.tsx,tests/unit/chat/sendboxHistory.dom.test.tsx,111,105,6,94.6,100.0
AUTO,near-verbatim,src/process/agent/openclaw/openclawConfig.ts,src/process/agent/openclaw/openclawConfig.ts,55,52,3,94.5,100.0
AUTO,near-verbatim,src/renderer/components/agent/AgentModeSelector.tsx,src/renderer/components/agent/AgentModeSelector.tsx,128,121,7,94.5,98.3
AUTO,near-verbatim,tests/unit/acpStartupError.test.ts,tests/unit/acpStartupError.test.ts,36,34,2,94.4,100.0
AUTO,near-verbatim,tests/unit/renderer/conversation/MobileWorkspaceOverlay.dom.test.tsx,tests/unit/renderer/conversation/MobileWorkspaceOverlay.dom.test.tsx,36,34,2,94.4,100.0
AUTO,near-verbatim,tests/e2e/specs/acp-conversation.e2e.ts,tests/e2e/specs/acp-conversation.e2e.ts,18,17,1,94.4,100.0
AUTO,near-verbatim,src/renderer/hooks/file/useDiffPreviewHandlers.ts,src/renderer/hooks/file/useDiffPreviewHandlers.ts,18,17,1,94.4,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/GroupedHistory/utils/visibleConversationOrder.ts,src/renderer/pages/conversation/GroupedHistory/utils/visibleConversationOrder.ts,18,17,1,94.4,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/components/ChatTitleEditor.tsx,src/renderer/pages/conversation/components/ChatTitleEditor.tsx,36,34,2,94.4,100.0
AUTO,near-verbatim,tests/unit/platform/inlinePlatformServices.test.ts,tests/unit/platform/inlinePlatformServices.test.ts,18,17,1,94.4,96.2
AUTO,near-verbatim,tests/unit/deviceAuthStore.test.ts,tests/unit/deviceAuthStore.test.ts,35,33,2,94.3,100.0
AUTO,near-verbatim,src/process/agent/gemini/cli/settings.ts,src/process/agent/gemini/cli/settings.ts,193,182,11,94.3,100.0
AUTO,near-verbatim,tests/e2e/specs/ext-capabilities.e2e.ts,tests/e2e/specs/ext-capabilities.e2e.ts,70,66,4,94.3,99.0
AUTO,near-verbatim,src/process/channels/plugins/telegram/TelegramKeyboards.ts,src/process/channels/plugins/telegram/TelegramKeyboards.ts,52,49,3,94.2,100.0
AUTO,near-verbatim,tests/unit/renderer/team/TeamCreateModal.dom.test.tsx,tests/unit/renderer/team/TeamCreateModal.dom.test.tsx,104,98,6,94.2,98.8
AUTO,near-verbatim,src/process/extensions/resolvers/ChannelPluginResolver.ts,src/process/extensions/resolvers/ChannelPluginResolver.ts,103,97,6,94.2,92.8
AUTO,near-verbatim,tests/unit/base64.test.ts,tests/unit/base64.test.ts,34,32,2,94.1,100.0
AUTO,near-verbatim,tests/unit/fileChanges.test.ts,tests/unit/fileChanges.test.ts,34,32,2,94.1,100.0
AUTO,near-verbatim,src/renderer/pages/guid/utils/caretUtils.ts,src/renderer/pages/guid/utils/caretUtils.ts,17,16,1,94.1,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/utils/detectPlatform.ts,src/renderer/pages/conversation/utils/detectPlatform.ts,17,16,1,94.1,100.0
AUTO,near-verbatim,src/process/channels/agent/ChannelEventBus.ts,src/process/channels/agent/ChannelEventBus.ts,17,16,1,94.1,100.0
AUTO,near-verbatim,tests/unit/renderer/i18n.index.dom.test.ts,tests/unit/renderer/i18n.index.dom.test.ts,51,48,3,94.1,96.2
AUTO,near-verbatim,src/process/bridge/notificationBridge.ts,src/process/bridge/notificationBridge.ts,17,16,1,94.1,95.5
AUTO,near-verbatim,src/process/index.ts,src/process/index.ts,17,16,1,94.1,95.2
AUTO,near-verbatim,src/renderer/pages/conversation/platforms/gemini/GeminiSendBox.tsx,src/renderer/pages/conversation/platforms/gemini/GeminiSendBox.tsx,200,188,12,94.0,97.9
AUTO,near-verbatim,tests/unit/apiRoutes-helpers.test.ts,tests/unit/apiRoutes-helpers.test.ts,67,63,4,94.0,94.7
AUTO,near-verbatim,src/renderer/components/layout/Sider/CronJobSiderSection/CronJobSiderSection.tsx,src/renderer/components/layout/Sider/CronJobSiderSection/CronJobSiderSection.tsx,50,47,3,94.0,94.3
AUTO,near-verbatim,tests/unit/feedbackBridge.test.ts,tests/unit/feedbackBridge.test.ts,33,31,2,93.9,100.0
AUTO,near-verbatim,src/common/update/models/VersionInfo.ts,src/common/update/models/VersionInfo.ts,66,62,4,93.9,100.0
AUTO,near-verbatim,src/process/worker/gemini.ts,src/process/worker/gemini.ts,33,31,2,93.9,96.0
AUTO,near-verbatim,tests/unit/EditModeModal.dom.test.tsx,tests/unit/EditModeModal.dom.test.tsx,97,91,6,93.8,99.2
AUTO,near-verbatim,src/renderer/pages/conversation/platforms/nanobot/NanobotSendBox.tsx,src/renderer/pages/conversation/platforms/nanobot/NanobotSendBox.tsx,192,180,12,93.8,98.9
AUTO,near-verbatim,tests/unit/test_version_info.ts,tests/unit/test_version_info.ts,79,74,5,93.7,100.0
AUTO,near-verbatim,src/process/agent/gemini/cli/types.ts,src/process/agent/gemini/cli/types.ts,63,59,4,93.7,100.0
AUTO,near-verbatim,src/process/agent/openclaw/OpenClawGatewayConnection.ts,src/process/agent/openclaw/OpenClawGatewayConnection.ts,207,194,13,93.7,99.4
AUTO,near-verbatim,src/process/bridge/remoteAgentBridge.ts,src/process/bridge/remoteAgentBridge.ts,110,103,7,93.6,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewHistoryDropdown.tsx,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewHistoryDropdown.tsx,31,29,2,93.5,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/Preview/hooks/usePreviewHistory.ts,src/renderer/pages/conversation/Preview/hooks/usePreviewHistory.ts,62,58,4,93.5,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/Messages/components/SelectionReplyButton.tsx,src/renderer/pages/conversation/Messages/components/SelectionReplyButton.tsx,62,58,4,93.5,97.5
AUTO,near-verbatim,src/process/team/mcp/team/teamMcpStdio.ts,src/process/team/mcp/team/teamMcpStdio.ts,93,87,6,93.5,95.7
AUTO,near-verbatim,src/server.ts,src/server.ts,46,43,3,93.5,94.1
AUTO,near-verbatim,src/renderer/components/Markdown/ShadowView.tsx,src/renderer/components/Markdown/ShadowView.tsx,91,85,6,93.4,100.0
AUTO,near-verbatim,tests/unit/WorkspaceOpenButton.dom.test.tsx,tests/unit/WorkspaceOpenButton.dom.test.tsx,45,42,3,93.3,100.0
AUTO,near-verbatim,tests/unit/process/team/teamMcpToolDescriptions.test.ts,tests/unit/process/team/teamMcpToolDescriptions.test.ts,15,14,1,93.3,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceSearch.ts,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceSearch.ts,30,28,2,93.3,100.0
AUTO,near-verbatim,src/process/team/mcpReadiness.ts,src/process/team/mcpReadiness.ts,15,14,1,93.3,100.0
AUTO,near-verbatim,src/process/task/IpcAgentEventEmitter.ts,src/process/task/IpcAgentEventEmitter.ts,15,14,1,93.3,100.0
AUTO,near-verbatim,src/renderer/hooks/ui/useResizableSplit.tsx,src/renderer/hooks/ui/useResizableSplit.tsx,103,96,7,93.2,100.0
AUTO,near-verbatim,src/common/utils/presetAssistantResources.ts,src/common/utils/presetAssistantResources.ts,59,55,4,93.2,100.0
AUTO,near-verbatim,tests/unit/acpTypesSkillsDirs.test.ts,tests/unit/acpTypesSkillsDirs.test.ts,59,55,4,93.2,97.7
AUTO,near-verbatim,src/renderer/pages/conversation/GroupedHistory/hooks/useBatchSelection.ts,src/renderer/pages/conversation/GroupedHistory/hooks/useBatchSelection.ts,29,27,2,93.1,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/components/ConversationSkillsIndicator.tsx,src/renderer/pages/conversation/components/ConversationSkillsIndicator.tsx,29,27,2,93.1,97.6
AUTO,near-verbatim,src/process/extensions/resolvers/SettingsTabResolver.ts,src/process/extensions/resolvers/SettingsTabResolver.ts,72,67,5,93.1,95.6
AUTO,near-verbatim,src/process/bridge/feedbackBridge.ts,src/process/bridge/feedbackBridge.ts,29,27,2,93.1,92.6
AUTO,near-verbatim,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/McpToolDisplay.tsx,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/McpToolDisplay.tsx,43,40,3,93.0,100.0
AUTO,near-verbatim,src/process/agent/gemini/cli/config.ts,src/process/agent/gemini/cli/config.ts,171,159,12,93.0,98.3
AUTO,near-verbatim,src/process/utils/webuiConfig.ts,src/process/utils/webuiConfig.ts,57,53,4,93.0,93.5
AUTO,near-verbatim,tests/unit/process/conversationToolConfig.test.ts,tests/unit/process/conversationToolConfig.test.ts,28,26,2,92.9,97.4
AUTO,near-verbatim,src/renderer/components/media/LocalImageView.tsx,src/renderer/components/media/LocalImageView.tsx,28,26,2,92.9,93.1
AUTO,near-verbatim,src/renderer/pages/settings/AssistantSettings/AddSkillsModal.tsx,src/renderer/pages/settings/AssistantSettings/AddSkillsModal.tsx,69,64,5,92.8,97.6
AUTO,near-verbatim,src/common/api/OpenAI2AnthropicConverter.ts,src/common/api/OpenAI2AnthropicConverter.ts,96,89,7,92.7,96.4
AUTO,near-verbatim,src/renderer/hooks/file/useWorkspaceSelector.ts,src/renderer/hooks/file/useWorkspaceSelector.ts,27,25,2,92.6,100.0
AUTO,near-verbatim,src/renderer/hooks/file/useDirectorySelection.tsx,src/renderer/hooks/file/useDirectorySelection.tsx,27,25,2,92.6,100.0
AUTO,near-verbatim,src/common/types/codex/utils/permissionUtils.ts,src/common/types/codex/utils/permissionUtils.ts,54,50,4,92.6,100.0
AUTO,near-verbatim,tests/integration/bundled-bun-packaged.test.ts,tests/integration/bundled-bun-packaged.test.ts,81,75,6,92.6,98.6
AUTO,near-verbatim,tests/unit/mainWindowLifecycle.test.ts,tests/unit/mainWindowLifecycle.test.ts,40,37,3,92.5,100.0
AUTO,near-verbatim,tests/unit/teamGuideWhitelist.test.ts,tests/unit/teamGuideWhitelist.test.ts,53,49,4,92.5,100.0
AUTO,near-verbatim,tests/unit/webuiServiceWorker.test.ts,tests/unit/webuiServiceWorker.test.ts,53,49,4,92.5,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/components/SkillRuleGenerator.tsx,src/renderer/pages/conversation/components/SkillRuleGenerator.tsx,134,124,10,92.5,99.4
AUTO,near-verbatim,src/renderer/pages/conversation/components/ChatHistory.tsx,src/renderer/pages/conversation/components/ChatHistory.tsx,120,111,9,92.5,96.1
AUTO,near-verbatim,src/renderer/hooks/file/useConversationExport.tsx,src/renderer/hooks/file/useConversationExport.tsx,132,122,10,92.4,100.0
AUTO,near-verbatim,src/process/agent/gemini/cli/oauthTokenManager.ts,src/process/agent/gemini/cli/oauthTokenManager.ts,118,109,9,92.4,100.0
AUTO,near-verbatim,tests/unit/tcpHelpers.test.ts,tests/unit/tcpHelpers.test.ts,52,48,4,92.3,100.0
AUTO,near-verbatim,tests/unit/renderer/conversationCommandQueue.drag.dom.test.tsx,tests/unit/renderer/conversationCommandQueue.drag.dom.test.tsx,65,60,5,92.3,100.0
AUTO,near-verbatim,tests/unit/renderer/hooks/useSendBoxDraft.dom.test.ts,tests/unit/renderer/hooks/useSendBoxDraft.dom.test.ts,13,12,1,92.3,100.0
AUTO,near-verbatim,src/renderer/pages/guid/hooks/useTypewriterPlaceholder.ts,src/renderer/pages/guid/hooks/useTypewriterPlaceholder.ts,13,12,1,92.3,100.0
AUTO,near-verbatim,src/process/bridge/__tests__/webuiQR.test.ts,src/process/bridge/__tests__/webuiQR.test.ts,26,24,2,92.3,100.0
AUTO,near-verbatim,src/process/channels/actions/ChatActions.ts,src/process/channels/actions/ChatActions.ts,52,48,4,92.3,100.0
AUTO,near-verbatim,src/renderer/pages/settings/ToolsSettings/McpAgentStatusDisplay.tsx,src/renderer/pages/settings/ToolsSettings/McpAgentStatusDisplay.tsx,39,36,3,92.3,95.0
AUTO,near-verbatim,src/renderer/hooks/assistant/useAssistantList.ts,src/renderer/hooks/assistant/useAssistantList.ts,39,36,3,92.3,93.0
AUTO,near-verbatim,src/process/worker/fork/ForkTask.ts,src/process/worker/fork/ForkTask.ts,51,47,4,92.2,100.0
AUTO,near-verbatim,tests/unit/geminiConversationBridge.test.ts,tests/unit/geminiConversationBridge.test.ts,38,35,3,92.1,100.0
AUTO,near-verbatim,src/renderer/components/workspace/WorkspaceFolderSelect.tsx,src/renderer/components/workspace/WorkspaceFolderSelect.tsx,101,93,8,92.1,97.6
AUTO,near-verbatim,src/renderer/pages/guid/components/GuidInputCard.tsx,src/renderer/pages/guid/components/GuidInputCard.tsx,63,58,5,92.1,95.3
AUTO,near-verbatim,src/common/utils/buildAgentConversationParams.ts,src/common/utils/buildAgentConversationParams.ts,38,35,3,92.1,90.5
AUTO,near-verbatim,src/renderer/utils/ui/HOC.tsx,src/renderer/utils/ui/HOC.tsx,25,23,2,92.0,100.0
AUTO,near-verbatim,tests/unit/ConversationSearchPopover.dom.test.tsx,tests/unit/ConversationSearchPopover.dom.test.tsx,88,81,7,92.0,99.2
AUTO,near-verbatim,src/renderer/pages/conversation/components/ConversationTitleMinimap/index.tsx,src/renderer/pages/conversation/components/ConversationTitleMinimap/index.tsx,88,81,7,92.0,99.2
AUTO,near-verbatim,tests/unit/process/acp/errors/errorExtract.test.ts,tests/unit/process/acp/errors/errorExtract.test.ts,37,34,3,91.9,100.0
AUTO,near-verbatim,tests/unit/FileChangeList.dom.test.tsx,tests/unit/FileChangeList.dom.test.tsx,37,34,3,91.9,98.7
AUTO,near-verbatim,src/process/channels/utils/channelSendProtocol.ts,src/process/channels/utils/channelSendProtocol.ts,86,79,7,91.9,98.6
AUTO,near-verbatim,tests/e2e/helpers/conversation.ts,tests/e2e/helpers/conversation.ts,85,78,7,91.8,100.0
AUTO,near-verbatim,src/process/team/prompts/teamGuidePrompt.ts,src/process/team/prompts/teamGuidePrompt.ts,49,45,4,91.8,100.0
AUTO,near-verbatim,src/renderer/pages/settings/components/AddModelModal.tsx,src/renderer/pages/settings/components/AddModelModal.tsx,61,56,5,91.8,98.6
AUTO,near-verbatim,src/process/extensions/sandbox/sandbox.ts,src/process/extensions/sandbox/sandbox.ts,110,101,9,91.8,96.9
AUTO,near-verbatim,src/renderer/utils/chat/latexDelimiters.ts,src/renderer/utils/chat/latexDelimiters.ts,12,11,1,91.7,100.0
AUTO,near-verbatim,src/renderer/components/settings/SettingsModal/contents/SystemModalContent/DirInputItem.tsx,src/renderer/components/settings/SettingsModal/contents/SystemModalContent/DirInputItem.tsx,24,22,2,91.7,97.4
AUTO,near-verbatim,tests/unit/RemoteAgentManagement.dom.test.tsx,tests/unit/RemoteAgentManagement.dom.test.tsx,71,65,6,91.5,100.0
AUTO,near-verbatim,tests/unit/webserver/authRoutesLogin.test.ts,tests/unit/webserver/authRoutesLogin.test.ts,71,65,6,91.5,100.0
AUTO,near-verbatim,src/process/webserver/auth/middleware/TokenMiddleware.ts,src/process/webserver/auth/middleware/TokenMiddleware.ts,59,54,5,91.5,100.0
AUTO,near-verbatim,src/renderer/components/settings/SettingsModal/contents/GeminiModalContent.tsx,src/renderer/components/settings/SettingsModal/contents/GeminiModalContent.tsx,118,108,10,91.5,99.1
AUTO,near-verbatim,src/process/bridge/services/ConversationSideQuestionService.ts,src/process/bridge/services/ConversationSideQuestionService.ts,105,96,9,91.4,100.0
AUTO,near-verbatim,src/process/agent/gemini/cli/errorParsing.ts,src/process/agent/gemini/cli/errorParsing.ts,70,64,6,91.4,100.0
AUTO,near-verbatim,tests/unit/chat/exportHelpers.test.ts,tests/unit/chat/exportHelpers.test.ts,46,42,4,91.3,100.0
AUTO,near-verbatim,src/process/extensions/sandbox/ExtensionStorage.ts,src/process/extensions/sandbox/ExtensionStorage.ts,46,42,4,91.3,100.0
AUTO,near-verbatim,tests/unit/team-agentSelectUtils.test.ts,tests/unit/team-agentSelectUtils.test.ts,114,104,10,91.2,100.0
AUTO,near-verbatim,tests/unit/baseAgentManagerStop.test.ts,tests/unit/baseAgentManagerStop.test.ts,34,31,3,91.2,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/Messages/components/MessageAgentStatus.tsx,src/renderer/pages/conversation/Messages/components/MessageAgentStatus.tsx,34,31,3,91.2,97.4
AUTO,near-verbatim,src/renderer/pages/conversation/GroupedHistory/ConversationSearchPopover.tsx,src/renderer/pages/conversation/GroupedHistory/ConversationSearchPopover.tsx,217,198,19,91.2,96.8
AUTO,near-verbatim,src/renderer/components/chat/BtwOverlay/useBtwCommand.ts,src/renderer/components/chat/BtwOverlay/useBtwCommand.ts,45,41,4,91.1,100.0
AUTO,near-verbatim,src/process/agent/gemini/cli/streamResilience.ts,src/process/agent/gemini/cli/streamResilience.ts,112,102,10,91.1,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/Messages/components/SkillSuggestCard.tsx,src/renderer/pages/conversation/Messages/components/SkillSuggestCard.tsx,45,41,4,91.1,94.9
AUTO,near-verbatim,src/renderer/pages/conversation/platforms/openclaw/StarOfficeMonitorCard.tsx,src/renderer/pages/conversation/platforms/openclaw/StarOfficeMonitorCard.tsx,234,213,21,91.0,99.0
AUTO,near-verbatim,tests/unit/feedbackModules.test.ts,tests/unit/feedbackModules.test.ts,22,20,2,90.9,100.0
AUTO,near-verbatim,tests/unit/team-teamEventBus.test.ts,tests/unit/team-teamEventBus.test.ts,44,40,4,90.9,100.0
AUTO,near-verbatim,src/renderer/components/media/Diff2Html.tsx,src/renderer/components/media/Diff2Html.tsx,88,80,8,90.9,95.3
AUTO,near-verbatim,src/process/webserver/routes/staticRoutes.ts,src/process/webserver/routes/staticRoutes.ts,66,60,6,90.9,88.4
AUTO,near-verbatim,tests/bench/database.bench.bun.ts,tests/bench/database.bench.bun.ts,129,117,12,90.7,100.0
AUTO,near-verbatim,tests/unit/acpPendingConfigOptions.test.ts,tests/unit/acpPendingConfigOptions.test.ts,97,88,9,90.7,100.0
AUTO,near-verbatim,src/renderer/hooks/context/AuthContext.tsx,src/renderer/hooks/context/AuthContext.tsx,86,78,8,90.7,100.0
AUTO,near-verbatim,src/process/bridge/bedrockBridge.ts,src/process/bridge/bedrockBridge.ts,43,39,4,90.7,100.0
AUTO,near-verbatim,src/process/acp/compat/typeBridge.ts,src/process/acp/compat/typeBridge.ts,129,117,12,90.7,95.0
AUTO,near-verbatim,tests/unit/sentry.test.ts,tests/unit/sentry.test.ts,32,29,3,90.6,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/Preview/hooks/useScrollSyncHelpers.ts,src/renderer/pages/conversation/Preview/hooks/useScrollSyncHelpers.ts,53,48,5,90.6,100.0
AUTO,near-verbatim,tests/e2e/specs/ext-no-extensions.e2e.ts,tests/e2e/specs/ext-no-extensions.e2e.ts,64,58,6,90.6,91.9
AUTO,near-verbatim,src/renderer/hooks/mcp/messageQueue.ts,src/renderer/hooks/mcp/messageQueue.ts,21,19,2,90.5,100.0
AUTO,near-verbatim,src/process/extensions/resolvers/WebuiResolver.ts,src/process/extensions/resolvers/WebuiResolver.ts,84,76,8,90.5,100.0
AUTO,near-verbatim,src/process/services/cron/CronStore.ts,src/process/services/cron/CronStore.ts,126,114,12,90.5,100.0
AUTO,near-verbatim,tests/unit/renderer/conversation/Messages/components/MessageThinking.dom.test.tsx,tests/unit/renderer/conversation/Messages/components/MessageThinking.dom.test.tsx,42,38,4,90.5,96.4
AUTO,near-verbatim,src/process/utils/resetPasswordCLI.ts,src/process/utils/resetPasswordCLI.ts,74,67,7,90.5,95.9
AUTO,near-verbatim,src/common/adapter/browser.ts,src/common/adapter/browser.ts,73,66,7,90.4,100.0
AUTO,near-verbatim,src/renderer/pages/settings/AssistantSettings/SkillConfirmModals.tsx,src/renderer/pages/settings/AssistantSettings/SkillConfirmModals.tsx,62,56,6,90.3,100.0
AUTO,near-verbatim,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/BaseToolCallDisplay.tsx,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/BaseToolCallDisplay.tsx,31,28,3,90.3,100.0
AUTO,near-verbatim,src/process/webserver/directoryApi.ts,src/process/webserver/directoryApi.ts,124,112,12,90.3,99.1
AUTO,near-verbatim,src/renderer/components/Markdown/index.tsx,src/renderer/components/Markdown/index.tsx,72,65,7,90.3,94.7
AUTO,near-verbatim,src/renderer/components/settings/DirectorySelectionModal.tsx,src/renderer/components/settings/DirectorySelectionModal.tsx,72,65,7,90.3,94.6
AUTO,near-verbatim,tests/unit/actionExecutor-helpers.test.ts,tests/unit/actionExecutor-helpers.test.ts,153,138,15,90.2,100.0
AUTO,near-verbatim,src/process/acp/errors/AcpError.ts,src/process/acp/errors/AcpError.ts,41,37,4,90.2,100.0
AUTO,near-verbatim,scripts/benchmark-startup.ts,scripts/benchmark-startup.ts,328,296,32,90.2,98.0
AUTO,near-verbatim,tests/unit/renderer/team/TeamAgentIdentity.dom.test.tsx,tests/unit/renderer/team/TeamAgentIdentity.dom.test.tsx,41,37,4,90.2,93.0
AUTO,near-verbatim,src/renderer/pages/team/components/TeamCreateModal.tsx,src/renderer/pages/team/components/TeamCreateModal.tsx,121,109,12,90.1,98.2
AUTO,near-verbatim,tests/unit/useFileChanges.dom.test.ts,tests/unit/useFileChanges.dom.test.ts,50,45,5,90.0,100.0
AUTO,near-verbatim,tests/unit/bridge/useAutoPreviewOfficeFilesEnabled.test.ts,tests/unit/bridge/useAutoPreviewOfficeFilesEnabled.test.ts,20,18,2,90.0,100.0
AUTO,near-verbatim,src/renderer/utils/theme/customCssProcessor.ts,src/renderer/utils/theme/customCssProcessor.ts,20,18,2,90.0,100.0
AUTO,near-verbatim,tests/unit/process/utils/resetPasswordCLI.test.ts,tests/unit/process/utils/resetPasswordCLI.test.ts,40,36,4,90.0,97.9
AUTO,near-verbatim,src/renderer/pages/conversation/Messages/components/MessageToolCall.tsx,src/renderer/pages/conversation/Messages/components/MessageToolCall.tsx,40,36,4,90.0,94.1
AUTO,near-verbatim,src/renderer/pages/conversation/GroupedHistory/DragOverlayContent.tsx,src/renderer/pages/conversation/GroupedHistory/DragOverlayContent.tsx,20,18,2,90.0,91.7
AUTO,near-verbatim,src/process/task/BaseAgentManager.ts,src/process/task/BaseAgentManager.ts,40,36,4,90.0,91.1
AUTO,majority-upstream,src/renderer/pages/settings/components/EditModeModal.tsx,src/renderer/pages/settings/components/EditModeModal.tsx,188,169,19,89.9,98.3
AUTO,majority-upstream,tests/unit/taskBridge.test.ts,tests/unit/taskBridge.test.ts,49,44,5,89.8,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/Workspace/components/PasteConfirmModal.tsx,src/renderer/pages/conversation/Workspace/components/PasteConfirmModal.tsx,59,53,6,89.8,98.2
AUTO,majority-upstream,tests/e2e/specs/team-agent-lifecycle.e2e.ts,tests/e2e/specs/team-agent-lifecycle.e2e.ts,58,52,6,89.7,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/GroupedHistory/hooks/useExport.ts,src/renderer/pages/conversation/GroupedHistory/hooks/useExport.ts,165,148,17,89.7,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceDragImport.ts,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceDragImport.ts,97,87,10,89.7,97.7
AUTO,majority-upstream,src/renderer/pages/settings/AgentSettings/PresetManagement.tsx,src/renderer/pages/settings/AgentSettings/PresetManagement.tsx,87,78,9,89.7,97.2
AUTO,majority-upstream,tests/e2e/helpers/assistantSettings.ts,tests/e2e/helpers/assistantSettings.ts,78,70,8,89.7,95.5
AUTO,majority-upstream,tests/unit/formatMessageTime.test.ts,tests/unit/formatMessageTime.test.ts,29,26,3,89.7,88.0
AUTO,majority-upstream,tests/unit/uploadErrorPaths.dom.test.tsx,tests/unit/uploadErrorPaths.dom.test.tsx,57,51,6,89.5,100.0
AUTO,majority-upstream,tests/unit/platform/platformRegistry.test.ts,tests/unit/platform/platformRegistry.test.ts,19,17,2,89.5,100.0
AUTO,majority-upstream,src/renderer/pages/team/hooks/TeamPermissionContext.tsx,src/renderer/pages/team/hooks/TeamPermissionContext.tsx,19,17,2,89.5,100.0
AUTO,majority-upstream,tests/unit/team-Mailbox.test.ts,tests/unit/team-Mailbox.test.ts,85,76,9,89.4,100.0
AUTO,majority-upstream,src/renderer/components/chat/SpeechInputButton.tsx,src/renderer/components/chat/SpeechInputButton.tsx,104,93,11,89.4,93.2
AUTO,majority-upstream,src/process/services/cron/cronSkillFile.ts,src/process/services/cron/cronSkillFile.ts,75,67,8,89.3,100.0
AUTO,majority-upstream,src/process/extensions/hub/HubIndexManager.ts,src/process/extensions/hub/HubIndexManager.ts,56,50,6,89.3,96.2
AUTO,majority-upstream,src/renderer/pages/conversation/Workspace/components/WorkspaceDialogs.tsx,src/renderer/pages/conversation/Workspace/components/WorkspaceDialogs.tsx,37,33,4,89.2,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/components/ConversationTitleMinimap/useMinimapPanel.ts,src/renderer/pages/conversation/components/ConversationTitleMinimap/useMinimapPanel.ts,183,163,20,89.1,100.0
AUTO,majority-upstream,src/renderer/pages/conversation/Messages/acp/MessageAcpToolCall.tsx,src/renderer/pages/conversation/Messages/acp/MessageAcpToolCall.tsx,55,49,6,89.1,98.2
AUTO,majority-upstream,tests/unit/apiRoutesUploadWorkspace.test.ts,tests/unit/apiRoutesUploadWorkspace.test.ts,27,24,3,88.9,100.0
AUTO,majority-upstream,src/process/extensions/resolvers/utils/dependencyResolver.ts,src/process/extensions/resolvers/utils/dependencyResolver.ts,81,72,9,88.9,100.0
AUTO,majority-upstream,src/renderer/components/settings/SettingsModal/contents/AgentModalContent.tsx,src/renderer/components/settings/SettingsModal/contents/AgentModalContent.tsx,27,24,3,88.9,97.2
AUTO,majority-upstream,src/renderer/pages/settings/AgentSettings/AgentHubModal.tsx,src/renderer/pages/settings/AgentSettings/AgentHubModal.tsx,63,56,7,88.9,95.3
AUTO,majority-upstream,src/renderer/pages/conversation/GroupedHistory/hooks/useWorkspaceExpansionState.ts,src/renderer/pages/conversation/GroupedHistory/hooks/useWorkspaceExpansionState.ts,27,24,3,88.9,93.3
AUTO,majority-upstream,src/common/utils/appConfig.ts,src/common/utils/appConfig.ts,9,8,1,88.9,87.5
AUTO,majority-upstream,src/process/agent/gemini/cli/tools/img-gen.ts,src/process/agent/gemini/cli/tools/img-gen.ts,107,95,12,88.8,98.6
AUTO,majority-upstream,tests/unit/chat/conversationExport.test.ts,tests/unit/chat/conversationExport.test.ts,53,47,6,88.7,100.0
AUTO,majority-upstream,tests/e2e/specs/guid-mode-to-conversation.e2e.ts,tests/e2e/specs/guid-mode-to-conversation.e2e.ts,53,47,6,88.7,100.0
