tier,file,upstream,our_lines,line_overlap,id_overlap,aionui_notice
DERIVED-HIGH,src/renderer/pages/conversation/hooks/useTitleRename.ts,packages/desktop/src/renderer/pages/conversation/hooks/useTitleRename.ts,39,79.5,92.7,False
DERIVED-HIGH,src/renderer/components/chat/CommandQueuePanel.tsx,packages/desktop/src/renderer/components/chat/CommandQueuePanel.tsx,150,79.3,93.7,False
DERIVED-HIGH,src/renderer/components/Markdown/index.tsx,packages/desktop/src/renderer/components/Markdown/index.tsx,72,79.2,94.7,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/hooks/useScrollSync.ts,packages/desktop/src/renderer/pages/conversation/Preview/hooks/useScrollSync.ts,51,78.4,100.0,False
DERIVED-HIGH,src/renderer/components/agent/ChannelConflictWarning.tsx,packages/desktop/src/renderer/components/agent/ChannelConflictWarning.tsx,37,78.4,94.8,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/hooks/useExport.ts,packages/desktop/src/renderer/pages/conversation/GroupedHistory/hooks/useExport.ts,165,78.2,95.1,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/SortableConversationRow.tsx,packages/desktop/src/renderer/pages/conversation/GroupedHistory/SortableConversationRow.tsx,18,77.8,100.0,False
DERIVED-HIGH,src/common/api/OpenAI2GeminiConverter.ts,packages/desktop/src/common/api/OpenAI2GeminiConverter.ts,75,77.3,96.0,False
DERIVED-HIGH,src/renderer/utils/chat/autoTitle.ts,packages/desktop/src/renderer/utils/chat/autoTitle.ts,22,77.3,95.2,False
DERIVED-HIGH,src/renderer/components/settings/LanguageSwitcher.tsx,packages/desktop/src/renderer/components/settings/LanguageSwitcher.tsx,22,77.3,88.5,False
DERIVED-HIGH,src/renderer/components/chat/CollapsibleContent.tsx,packages/desktop/src/renderer/components/chat/CollapsibleContent.tsx,70,77.1,96.2,False
DERIVED-HIGH,src/renderer/pages/team/components/AgentStatusBadge.tsx,packages/desktop/src/renderer/pages/team/components/AgentStatusBadge.tsx,13,76.9,100.0,False
DERIVED-HIGH,src/process/utils/configureChromium.ts,packages/desktop/src/process/utils/configureChromium.ts,130,76.9,81.7,False
DERIVED-HIGH,src/renderer/pages/settings/AssistantSettings/DeleteAssistantModal.tsx,packages/desktop/src/renderer/pages/settings/AssistantSettings/DeleteAssistantModal.tsx,26,76.9,79.1,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/viewers/HTMLViewer.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/viewers/HTMLViewer.tsx,153,76.5,94.4,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/viewers/PDFViewer.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/viewers/PDFViewer.tsx,68,76.5,94.3,False
DERIVED-HIGH,src/renderer/hooks/context/NavigationHistoryContext.tsx,packages/desktop/src/renderer/hooks/context/NavigationHistoryContext.tsx,51,76.5,89.7,False
DERIVED-HIGH,src/renderer/pages/settings/AgentSettings/AgentHubModal.tsx,packages/desktop/src/renderer/pages/settings/AgentSettings/AgentHubModal.tsx,63,76.2,90.7,False
DERIVED-HIGH,src/renderer/components/layout/Sider/SiderNav/SiderSearchEntry.tsx,packages/desktop/src/renderer/components/layout/Sider/SiderNav/SiderSearchEntry.tsx,25,76.0,100.0,False
DERIVED-HIGH,src/common/update/updateTypes.ts,packages/desktop/src/common/update/updateTypes.ts,25,76.0,72.1,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/viewers/OfficeWatchViewer.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/viewers/OfficeWatchViewer.tsx,66,75.8,96.2,False
DERIVED-HIGH,src/common/platform/index.ts,packages/desktop/src/common/platform/index.ts,41,75.6,88.5,False
DERIVED-HIGH,src/common/chat/navigation/NavigationInterceptor.ts,packages/desktop/src/common/chat/navigation/NavigationInterceptor.ts,69,75.4,94.7,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/ConversationSearchPopover.tsx,packages/desktop/src/renderer/pages/conversation/GroupedHistory/ConversationSearchPopover.tsx,217,75.1,83.6,False
DERIVED-HIGH,src/renderer/utils/file/workspaceMentions.ts,packages/desktop/src/renderer/utils/file/workspaceMentions.ts,28,75.0,100.0,False
DERIVED-HIGH,src/renderer/hooks/context/LayoutContext.tsx,packages/desktop/src/renderer/hooks/context/LayoutContext.tsx,8,75.0,61.5,False
DERIVED-HIGH,src/renderer/pages/team/hooks/useTeamPendingPermissions.ts,packages/desktop/src/renderer/pages/team/hooks/useTeamPendingPermissions.ts,43,74.4,94.1,False
DERIVED-HIGH,src/common/platform/NodePlatformServices.ts,packages/desktop/src/common/platform/NodePlatformServices.ts,35,74.3,86.0,False
DERIVED-HIGH,src/renderer/components/chat/SpeechInputButton.tsx,packages/desktop/src/renderer/components/chat/SpeechInputButton.tsx,104,74.0,75.8,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/viewers/ImageViewer.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/viewers/ImageViewer.tsx,23,73.9,93.8,False
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/index.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/index.tsx,152,73.7,81.0,False
DERIVED-HIGH,src/renderer/components/Markdown/ShadowView.tsx,packages/desktop/src/renderer/components/Markdown/ShadowView.tsx,91,73.6,85.8,False
DERIVED-HIGH,src/process/utils/deepLink.ts,packages/desktop/src/process/utils/deepLink.ts,30,73.3,84.8,False
DERIVED-HIGH,src/process/bridge/dialogBridge.ts,packages/desktop/src/process/bridge/dialogBridge.ts,15,73.3,70.8,False
DERIVED-HIGH,src/renderer/pages/conversation/hooks/useLayoutConstraints.ts,packages/desktop/src/renderer/pages/conversation/hooks/useLayoutConstraints.ts,26,73.1,82.1,False
DERIVED-HIGH,src/common/adapter/browser.ts,packages/desktop/src/common/adapter/browser.ts,73,72.6,83.9,False
DERIVED-HIGH,src/renderer/components/agent/ContextUsageIndicator.tsx,packages/desktop/src/renderer/components/agent/ContextUsageIndicator.tsx,51,72.5,85.9,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/types.ts,packages/desktop/src/renderer/pages/conversation/GroupedHistory/types.ts,40,72.5,84.2,False
DERIVED-HIGH,src/common/platform/ElectronPlatformServices.ts,packages/desktop/src/common/platform/ElectronPlatformServices.ts,40,72.5,76.8,False
DERIVED-HIGH,src/renderer/pages/conversation/components/ConversationSkillsIndicator.tsx,packages/desktop/src/renderer/pages/conversation/components/ConversationSkillsIndicator.tsx,29,72.4,92.9,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/hooks/useDragAndDrop.ts,packages/desktop/src/renderer/pages/conversation/GroupedHistory/hooks/useDragAndDrop.ts,62,71.0,83.8,False
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/SystemModalContent/DirInputItem.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/SystemModalContent/DirInputItem.tsx,24,70.8,94.7,False
DERIVED-HIGH,src/renderer/hooks/ui/useTextSelection.ts,packages/desktop/src/renderer/hooks/ui/useTextSelection.ts,34,70.6,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/MessageAgentStatus.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/MessageAgentStatus.tsx,34,70.6,86.8,False
DERIVED-HIGH,src/renderer/pages/guid/hooks/useGuidInput.ts,packages/desktop/src/renderer/pages/guid/hooks/useGuidInput.ts,61,70.5,87.3,False
DERIVED-HIGH,src/common/config/i18n.ts,packages/desktop/src/common/config/i18n.ts,44,70.5,83.8,False
DERIVED-HIGH,src/renderer/hooks/file/useDirectorySelection.tsx,packages/desktop/src/renderer/hooks/file/useDirectorySelection.tsx,27,70.4,90.3,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/renderers/SelectionToolbar.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/renderers/SelectionToolbar.tsx,30,70.0,100.0,False
DERIVED-HIGH,src/renderer/pages/settings/components/AddPlatformModal.tsx,packages/desktop/src/renderer/pages/settings/components/AddPlatformModal.tsx,293,70.0,90.2,False
DERIVED-HIGH,src/renderer/components/layout/Titlebar/index.tsx,packages/desktop/src/renderer/components/layout/Titlebar/index.tsx,180,70.0,80.2,False
DERIVED-HIGH,src/renderer/components/media/HorizontalFileList.tsx,packages/desktop/src/renderer/components/media/HorizontalFileList.tsx,63,69.8,95.5,False
DERIVED-HIGH,src/renderer/utils/model/errorDetection.ts,packages/desktop/src/renderer/utils/model/errorDetection.ts,46,69.6,75.6,False
DERIVED-HIGH,src/renderer/hooks/chat/useTypingAnimation.ts,packages/desktop/src/renderer/hooks/chat/useTypingAnimation.ts,39,69.2,100.0,False
DERIVED-HIGH,src/renderer/components/chat/BtwOverlay/useBtwCommand.ts,packages/desktop/src/renderer/components/chat/BtwOverlay/useBtwCommand.ts,45,68.9,97.5,False
DERIVED-HIGH,src/process/utils/tray.ts,packages/desktop/src/process/utils/tray.ts,80,68.8,88.5,False
DERIVED-HIGH,src/renderer/pages/team/hooks/TeamPermissionContext.tsx,packages/desktop/src/renderer/pages/team/hooks/TeamPermissionContext.tsx,19,68.4,89.5,False
DERIVED-HIGH,src/process/utils/webuiConfig.ts,packages/desktop/src/process/utils/webuiConfig.ts,57,68.4,74.2,False
DERIVED-HIGH,src/renderer/hooks/context/ConversationContext.tsx,packages/desktop/src/renderer/hooks/context/ConversationContext.tsx,19,68.4,48.3,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewConfirmModals.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewConfirmModals.tsx,41,68.3,83.7,False
DERIVED-HIGH,src/common/utils/platformAuthType.ts,packages/desktop/src/common/utils/platformAuthType.ts,22,68.2,85.7,False
DERIVED-HIGH,src/common/utils/utils.ts,packages/desktop/src/common/utils/utils.ts,25,68.0,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/hooks/useConversationActions.ts,packages/desktop/src/renderer/pages/conversation/GroupedHistory/hooks/useConversationActions.ts,121,67.8,86.4,False
DERIVED-HIGH,src/renderer/pages/conversation/platforms/useConversationCommandQueue.ts,packages/desktop/src/renderer/pages/conversation/platforms/useConversationCommandQueue.ts,322,66.8,97.2,False
DERIVED-HIGH,src/renderer/hooks/chat/useAutoScroll.ts,packages/desktop/src/renderer/hooks/chat/useAutoScroll.ts,15,66.7,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/types.ts,packages/desktop/src/renderer/pages/conversation/Preview/types.ts,3,66.7,100.0,False
DERIVED-HIGH,src/renderer/hooks/file/useDiffPreviewHandlers.ts,packages/desktop/src/renderer/hooks/file/useDiffPreviewHandlers.ts,18,66.7,87.5,False
DERIVED-HIGH,src/common/chat/slash/availability.ts,packages/desktop/src/common/chat/slash/availability.ts,6,66.7,80.0,False
DERIVED-HIGH,src/common/config/constants.ts,packages/desktop/src/common/config/constants.ts,12,66.7,70.6,False
DERIVED-HIGH,src/renderer/components/workspace/WorkspaceFolderSelect.tsx,packages/desktop/src/renderer/components/workspace/WorkspaceFolderSelect.tsx,101,66.3,82.3,False
DERIVED-HIGH,src/process/services/database/schema.ts,packages/desktop/src/process/services/database/schema.ts,79,65.8,80.0,False
DERIVED-HIGH,src/process/utils/utils.ts,packages/desktop/src/process/utils/utils.ts,213,65.3,75.2,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/utils/groupingHelpers.ts,packages/desktop/src/renderer/pages/conversation/GroupedHistory/utils/groupingHelpers.ts,66,65.2,79.2,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/MessageToolGroup.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/MessageToolGroup.tsx,231,64.9,89.8,False
DERIVED-HIGH,src/process/services/database/IConversationRepository.ts,packages/desktop/src/process/services/database/IConversationRepository.ts,17,64.7,80.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/editors/MarkdownEditor.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/editors/MarkdownEditor.tsx,28,64.3,100.0,False
DERIVED-HIGH,src/process/utils/analyticsId.ts,packages/desktop/src/process/utils/analyticsId.ts,14,64.3,80.0,False
DERIVED-HIGH,src/renderer/pages/login/index.tsx,packages/desktop/src/renderer/pages/login/index.tsx,128,64.1,88.6,False
DERIVED-HIGH,src/renderer/hooks/agent/useModeModeList.ts,packages/desktop/src/renderer/hooks/agent/useModeModeList.ts,39,64.1,74.3,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/acp/MessageAcpToolCall.tsx,packages/desktop/src/renderer/pages/conversation/Messages/acp/MessageAcpToolCall.tsx,55,63.6,89.5,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/TeammateMessageAvatar.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/TeammateMessageAvatar.tsx,22,63.6,66.7,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/MessageThinking.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/MessageThinking.tsx,49,63.3,95.3,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/MessagePlan.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/MessagePlan.tsx,19,63.2,75.0,False
DERIVED-HIGH,src/process/bridge/updateBridge.ts,packages/desktop/src/process/bridge/updateBridge.ts,363,63.1,74.2,False
DERIVED-HIGH,src/renderer/hooks/file/useWorkspaceSelector.ts,packages/desktop/src/renderer/hooks/file/useWorkspaceSelector.ts,27,63.0,88.9,False
DERIVED-HIGH,src/renderer/components/layout/Sider/SiderNav/SiderToolbar.tsx,packages/desktop/src/renderer/components/layout/Sider/SiderNav/SiderToolbar.tsx,32,62.5,93.3,False
DERIVED-HIGH,src/renderer/pages/settings/WebuiSettings.tsx,packages/desktop/src/renderer/pages/settings/WebuiSettings.tsx,8,62.5,80.0,False
DERIVED-HIGH,src/renderer/components/agent/AgentBadge.tsx,packages/desktop/src/renderer/components/agent/AgentBadge.tsx,32,62.5,73.8,False
DERIVED-HIGH,src/common/api/ClientFactory.ts,packages/desktop/src/common/api/ClientFactory.ts,58,62.1,87.5,False
DERIVED-HIGH,src/process/bridge/windowControlsBridge.ts,packages/desktop/src/process/bridge/windowControlsBridge.ts,26,61.5,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewToolbar.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewToolbar.tsx,117,61.5,89.6,False
DERIVED-HIGH,src/renderer/hooks/system/useDeepLink.ts,packages/desktop/src/renderer/hooks/system/useDeepLink.ts,36,61.1,76.5,False
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/FeedbackReportModal.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/FeedbackReportModal.tsx,134,60.4,81.4,False
DERIVED-HIGH,src/renderer/services/PasteService.ts,packages/desktop/src/renderer/services/PasteService.ts,116,60.3,87.3,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/renderers/HTMLRenderer.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/renderers/HTMLRenderer.tsx,277,60.3,86.6,False
DERIVED-HIGH,src/renderer/components/layout/Sider/TeamSiderSection.tsx,packages/desktop/src/renderer/components/layout/Sider/TeamSiderSection.tsx,148,60.1,77.2,False
DERIVED-HIGH,src/renderer/components/base/ModalWrapper.tsx,packages/desktop/src/renderer/components/base/ModalWrapper.tsx,15,60.0,83.3,False
DERIVED-HIGH,src/renderer/pages/conversation/index.tsx,packages/desktop/src/renderer/pages/conversation/index.tsx,30,60.0,79.4,False
DERIVED-HIGH,src/renderer/utils/file/diffUtils.ts,packages/desktop/src/renderer/utils/file/diffUtils.ts,42,59.5,88.9,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/index.tsx,packages/desktop/src/renderer/pages/conversation/GroupedHistory/index.tsx,216,59.3,79.9,False
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/channels/ChannelModalContent.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/channels/ChannelModalContent.tsx,454,59.3,69.2,False
DERIVED-HIGH,src/renderer/pages/conversation/platforms/acp/AcpSendBox.tsx,packages/desktop/src/renderer/pages/conversation/platforms/acp/AcpSendBox.tsx,196,59.2,75.1,False
DERIVED-HIGH,src/common/utils/protocolDetector.ts,packages/desktop/src/common/utils/protocolDetector.ts,112,58.9,96.4,False
DERIVED-HIGH,src/renderer/hooks/system/useProtocolDetection.ts,packages/desktop/src/renderer/hooks/system/useProtocolDetection.ts,48,58.3,83.9,False
DERIVED-HIGH,src/renderer/pages/settings/AgentSettings/InlineAgentEditor.tsx,packages/desktop/src/renderer/pages/settings/AgentSettings/InlineAgentEditor.tsx,186,58.1,84.8,False
DERIVED-HIGH,src/renderer/components/layout/Sider/index.tsx,packages/desktop/src/renderer/components/layout/Sider/index.tsx,109,57.8,77.7,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/context/PreviewContext.tsx,packages/desktop/src/renderer/pages/conversation/Preview/context/PreviewContext.tsx,241,57.7,89.4,False
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/WebuiModalContent.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/WebuiModalContent.tsx,503,57.7,77.9,False
DERIVED-HIGH,src/renderer/main.tsx,packages/desktop/src/renderer/main.tsx,66,57.6,63.9,False
DERIVED-HIGH,src/renderer/pages/conversation/utils/conversationCache.ts,packages/desktop/src/renderer/pages/conversation/utils/conversationCache.ts,7,57.1,88.9,False
DERIVED-HIGH,src/renderer/hooks/mcp/index.ts,packages/desktop/src/renderer/hooks/mcp/index.ts,7,57.1,62.5,False
DERIVED-HIGH,src/renderer/services/i18n/locales/tr-TR/index.ts,packages/desktop/src/renderer/services/i18n/locales/tr-TR/index.ts,30,56.7,42.1,False
DERIVED-HIGH,src/renderer/services/i18n/locales/fr-FR/index.ts,packages/desktop/src/renderer/services/i18n/locales/fr-FR/index.ts,30,56.7,42.1,False
DERIVED-HIGH,src/renderer/services/i18n/locales/de-DE/index.ts,packages/desktop/src/renderer/services/i18n/locales/de-DE/index.ts,30,56.7,42.1,False
DERIVED-HIGH,src/renderer/services/i18n/locales/es-ES/index.ts,packages/desktop/src/renderer/services/i18n/locales/es-ES/index.ts,30,56.7,42.1,False
DERIVED-HIGH,src/renderer/services/i18n/locales/ru-RU/index.ts,packages/desktop/src/renderer/services/i18n/locales/ru-RU/index.ts,30,56.7,42.1,False
DERIVED-HIGH,src/renderer/services/i18n/locales/ja-JP/index.ts,packages/desktop/src/renderer/services/i18n/locales/ja-JP/index.ts,30,56.7,42.1,False
DERIVED-HIGH,src/renderer/services/i18n/locales/zh-CN/index.ts,packages/desktop/src/renderer/services/i18n/locales/zh-CN/index.ts,30,56.7,42.1,False
DERIVED-HIGH,src/renderer/services/i18n/locales/zh-TW/index.ts,packages/desktop/src/renderer/services/i18n/locales/zh-TW/index.ts,30,56.7,42.1,False
DERIVED-HIGH,src/renderer/services/i18n/locales/ko-KR/index.ts,packages/desktop/src/renderer/services/i18n/locales/ko-KR/index.ts,30,56.7,42.1,False
DERIVED-HIGH,src/renderer/services/i18n/locales/pt-BR/index.ts,packages/desktop/src/renderer/services/i18n/locales/pt-BR/index.ts,30,56.7,42.1,False
DERIVED-HIGH,src/renderer/services/i18n/locales/uk-UA/index.ts,packages/desktop/src/renderer/services/i18n/locales/uk-UA/index.ts,30,56.7,42.1,False
DERIVED-HIGH,src/renderer/pages/cron/ScheduledTasksPage/TaskDetailPage.tsx,packages/desktop/src/renderer/pages/cron/ScheduledTasksPage/TaskDetailPage.tsx,169,56.2,83.2,False
DERIVED-HIGH,src/renderer/pages/conversation/hooks/useWorkspaceCollapse.ts,packages/desktop/src/renderer/pages/conversation/hooks/useWorkspaceCollapse.ts,73,56.2,76.5,False
DERIVED-HIGH,src/common/utils/modelCapabilities.ts,packages/desktop/src/common/utils/modelCapabilities.ts,34,55.9,83.0,False
DERIVED-HIGH,src/renderer/pages/guid/utils/modelUtils.ts,packages/desktop/src/renderer/pages/guid/utils/modelUtils.ts,18,55.6,85.7,False
DERIVED-HIGH,src/renderer/pages/conversation/platforms/acp/useAcpInitialMessage.ts,packages/desktop/src/renderer/pages/conversation/platforms/acp/useAcpInitialMessage.ts,38,55.3,79.5,False
DERIVED-HIGH,src/renderer/services/i18n/locales/en-US/index.ts,packages/desktop/src/renderer/services/i18n/locales/en-US/index.ts,31,54.8,40.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/components/MessageCronTrigger.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/MessageCronTrigger.tsx,22,54.5,87.5,False
DERIVED-HIGH,src/renderer/hooks/agent/useHubAgents.ts,packages/desktop/src/renderer/hooks/agent/useHubAgents.ts,33,54.5,73.2,False
DERIVED-HIGH,src/process/bridge/applicationBridgeCore.ts,packages/desktop/src/process/bridge/applicationBridgeCore.ts,26,53.8,77.4,False
DERIVED-HIGH,src/process/index.ts,packages/desktop/src/process/index.ts,17,52.9,57.1,False
DERIVED-HIGH,src/renderer/pages/cron/ScheduledTasksPage/index.tsx,packages/desktop/src/renderer/pages/cron/ScheduledTasksPage/index.tsx,118,52.5,69.5,False
DERIVED-HIGH,src/renderer/pages/guid/components/GuidInputCard.tsx,packages/desktop/src/renderer/pages/guid/components/GuidInputCard.tsx,63,52.4,67.3,False
DERIVED-HIGH,src/renderer/components/layout/Sider/SiderNav/SiderScheduledEntry.tsx,packages/desktop/src/renderer/components/layout/Sider/SiderNav/SiderScheduledEntry.tsx,27,51.9,84.2,False
DERIVED-HIGH,src/renderer/hooks/chat/useSlashCommands.ts,packages/desktop/src/renderer/hooks/chat/useSlashCommands.ts,41,51.2,91.2,False
DERIVED-HIGH,src/renderer/pages/conversation/utils/layoutCalc.ts,packages/desktop/src/renderer/pages/conversation/utils/layoutCalc.ts,57,50.9,73.8,False
DERIVED-HIGH,src/process/bridge/applicationBridge.ts,packages/desktop/src/process/bridge/applicationBridge.ts,132,50.8,56.8,False
DERIVED-HIGH,src/renderer/pages/team/hooks/useTeamList.ts,packages/desktop/src/renderer/pages/team/hooks/useTeamList.ts,18,50.0,76.0,False
DERIVED-HIGH,src/renderer/pages/settings/components/AddMcpServerModal.tsx,packages/desktop/src/renderer/pages/settings/components/AddMcpServerModal.tsx,22,50.0,71.4,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/editors/HTMLEditor.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/editors/HTMLEditor.tsx,56,50.0,56.8,False
DERIVED-HIGH,src/renderer/pages/guid/components/GuidSkeleton.tsx,packages/desktop/src/renderer/pages/guid/components/GuidSkeleton.tsx,14,50.0,50.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/editors/index.ts,packages/desktop/src/renderer/pages/conversation/Preview/components/editors/index.ts,4,50.0,50.0,False
DERIVED-HIGH,src/renderer/pages/settings/ExtensionSettingsPage.tsx,packages/desktop/src/renderer/pages/settings/ExtensionSettingsPage.tsx,81,49.4,71.7,False
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/ExtensionSettingsTabContent.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/ExtensionSettingsTabContent.tsx,71,49.3,65.5,False
DERIVED-LIKELY,src/renderer/pages/TestShowcase.tsx,packages/desktop/src/renderer/pages/TestShowcase.tsx,67,49.3,55.4,False
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/SystemModalContent/index.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/SystemModalContent/index.tsx,254,48.8,61.3,False
DERIVED-LIKELY,src/renderer/pages/team/components/TeamAgentIdentity.tsx,packages/desktop/src/renderer/pages/team/components/TeamAgentIdentity.tsx,35,48.6,56.0,False
DERIVED-HIGH,src/renderer/pages/settings/components/OneClickImportModal.tsx,packages/desktop/src/renderer/pages/settings/components/OneClickImportModal.tsx,136,48.5,74.2,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewPanel.tsx,packages/desktop/src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewPanel.tsx,372,48.4,81.5,False
DERIVED-HIGH,src/renderer/hooks/context/ThemeContext.tsx,packages/desktop/src/renderer/hooks/context/ThemeContext.tsx,23,47.8,65.4,False
DERIVED-HIGH,src/common/api/GeminiRotatingClient.ts,packages/desktop/src/common/api/GeminiRotatingClient.ts,69,47.8,64.7,False
DERIVED-HIGH,src/renderer/pages/conversation/components/WorkspaceCollapse.tsx,packages/desktop/src/renderer/pages/conversation/components/WorkspaceCollapse.tsx,19,47.4,92.3,False
DERIVED-HIGH,src/renderer/components/layout/Sider/SiderFooter.tsx,packages/desktop/src/renderer/components/layout/Sider/SiderFooter.tsx,57,47.4,77.6,False
DERIVED-LIKELY,src/renderer/pages/conversation/Messages/components/MessageText.tsx,packages/desktop/src/renderer/pages/conversation/Messages/components/MessageText.tsx,177,46.9,56.6,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/hooks/useConversationListSync.ts,packages/desktop/src/renderer/pages/conversation/GroupedHistory/hooks/useConversationListSync.ts,138,45.7,80.9,False
DERIVED-LIKELY,src/renderer/services/SpeechToTextService.ts,packages/desktop/src/renderer/services/SpeechToTextService.ts,53,45.3,55.8,False
DERIVED-HIGH,src/renderer/pages/settings/components/EditModeModal.tsx,packages/desktop/src/renderer/pages/settings/components/EditModeModal.tsx,188,45.2,60.1,False
DERIVED-LIKELY,src/common/api/AnthropicRotatingClient.ts,packages/desktop/src/common/api/AnthropicRotatingClient.ts,73,45.2,58.7,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/MessageList.tsx,packages/desktop/src/renderer/pages/conversation/Messages/MessageList.tsx,308,45.1,60.8,False
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/AboutModalContent.tsx,packages/desktop/src/renderer/components/settings/SettingsModal/contents/AboutModalContent.tsx,120,45.0,64.0,False
DERIVED-HIGH,src/renderer/hooks/chat/useInputFocusRing.ts,packages/desktop/src/renderer/hooks/chat/useInputFocusRing.ts,9,44.4,81.8,False
DERIVED-LIKELY,src/renderer/hooks/agent/useModelProviderList.ts,packages/desktop/src/renderer/hooks/agent/useModelProviderList.ts,63,44.4,59.1,False
DERIVED-HIGH,src/renderer/pages/settings/components/JsonImportModal.tsx,packages/desktop/src/renderer/pages/settings/components/JsonImportModal.tsx,147,44.2,78.3,False
DERIVED-HIGH,src/renderer/pages/conversation/platforms/acp/useAcpMessage.ts,packages/desktop/src/renderer/pages/conversation/platforms/acp/useAcpMessage.ts,190,44.2,75.4,False
DERIVED-HIGH,src/renderer/pages/cron/useCronJobs.ts,packages/desktop/src/renderer/pages/cron/useCronJobs.ts,191,44.0,81.4,False
DERIVED-LIKELY,src/renderer/pages/settings/AssistantSettings/index.tsx,packages/desktop/src/renderer/pages/settings/AssistantSettings/index.tsx,128,43.8,56.1,False
DERIVED-LIKELY,src/process/services/database/drivers/BetterSqlite3Driver.ts,packages/desktop/src/process/services/database/drivers/BetterSqlite3Driver.ts,46,43.5,38.3,False
DERIVED-HIGH,src/renderer/pages/guid/components/GuidActionRow.tsx,packages/desktop/src/renderer/pages/guid/components/GuidActionRow.tsx,125,43.2,60.5,False
DERIVED-HIGH,src/renderer/components/agent/AgentModeSelector.tsx,packages/desktop/src/renderer/components/agent/AgentModeSelector.tsx,128,43.0,68.6,False
DERIVED-HIGH,src/renderer/components/layout/Sider/SiderItem.tsx,packages/desktop/src/renderer/components/layout/Sider/SiderItem.tsx,56,42.9,75.8,False
