tier,file,upstream,our_lines,line_overlap,id_overlap,aionui_notice
DERIVED-HIGH,src/process/bridge/geminiConversationBridge.ts,src/process/bridge/geminiConversationBridge.ts,11,100.0,100.0,False
DERIVED-HIGH,src/process/resources/skills/mermaid/scripts/render.ts,src/process/resources/skills/mermaid/scripts/render.ts,59,100.0,100.0,False
DERIVED-HIGH,src/process/utils/configureConsole.ts,src/process/utils/configureConsole.ts,3,100.0,100.0,False
DERIVED-HIGH,src/process/utils/previewUtils.ts,src/process/utils/previewUtils.ts,16,100.0,100.0,False
DERIVED-HIGH,src/process/utils/openclawUtils.ts,src/process/utils/openclawUtils.ts,12,100.0,100.0,False
DERIVED-HIGH,src/process/utils/mainWindowLifecycle.ts,src/process/utils/mainWindowLifecycle.ts,15,100.0,100.0,False
DERIVED-HIGH,src/process/utils/mainLogger.ts,src/process/utils/mainLogger.ts,14,100.0,100.0,False
DERIVED-HIGH,src/process/utils/index.ts,src/process/utils/index.ts,2,100.0,100.0,False
DERIVED-HIGH,src/process/utils/configureConsoleLog.ts,src/process/utils/configureConsoleLog.ts,7,100.0,100.0,False
DERIVED-HIGH,src/process/agent/gemini/GeminiApprovalStore.ts,src/process/agent/gemini/GeminiApprovalStore.ts,17,100.0,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/tools/tool-error.ts,src/process/agent/gemini/cli/tools/tool-error.ts,17,100.0,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/tools/utils.ts,src/process/agent/gemini/cli/tools/utils.ts,9,100.0,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/tools/index.ts,src/process/agent/gemini/cli/tools/index.ts,3,100.0,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/utils/schemaValidator.ts,src/process/agent/gemini/cli/utils/schemaValidator.ts,10,100.0,100.0,False
DERIVED-HIGH,src/process/agent/acp/constants.ts,src/process/agent/acp/constants.ts,5,100.0,100.0,False
DERIVED-HIGH,src/process/agent/acp/modelInfo.ts,src/process/agent/acp/modelInfo.ts,38,100.0,100.0,False
DERIVED-HIGH,src/process/agent/remote/index.ts,src/process/agent/remote/index.ts,2,100.0,100.0,False
DERIVED-HIGH,src/process/extensions/lifecycle/lifecycleRunner.ts,src/process/extensions/lifecycle/lifecycleRunner.ts,29,100.0,100.0,False
DERIVED-HIGH,src/process/extensions/protocol/uiProtocol.ts,src/process/extensions/protocol/uiProtocol.ts,43,100.0,100.0,False
DERIVED-HIGH,src/process/extensions/resolvers/AcpAdapterResolver.ts,src/process/extensions/resolvers/AcpAdapterResolver.ts,29,100.0,100.0,False
DERIVED-HIGH,src/process/extensions/resolvers/ModelProviderResolver.ts,src/process/extensions/resolvers/ModelProviderResolver.ts,29,100.0,100.0,False
DERIVED-HIGH,src/process/extensions/resolvers/SkillResolver.ts,src/process/extensions/resolvers/SkillResolver.ts,18,100.0,100.0,False
DERIVED-HIGH,src/process/extensions/resolvers/ThemeResolver.ts,src/process/extensions/resolvers/ThemeResolver.ts,32,100.0,100.0,False
DERIVED-HIGH,src/process/extensions/resolvers/McpServerResolver.ts,src/process/extensions/resolvers/McpServerResolver.ts,14,100.0,100.0,False
DERIVED-HIGH,src/process/extensions/resolvers/utils/fileResolver.ts,src/process/extensions/resolvers/utils/fileResolver.ts,41,100.0,100.0,False
DERIVED-HIGH,src/process/extensions/resolvers/utils/entryPointResolver.ts,src/process/extensions/resolvers/utils/entryPointResolver.ts,25,100.0,100.0,False
DERIVED-HIGH,src/process/extensions/sandbox/pathSafety.ts,src/process/extensions/sandbox/pathSafety.ts,25,100.0,100.0,False
DERIVED-HIGH,src/process/webserver/middleware/security.ts,src/process/webserver/middleware/security.ts,22,100.0,100.0,False
DERIVED-HIGH,src/process/webserver/types/express.d.ts,src/process/webserver/types/express.d.ts,4,100.0,100.0,False
DERIVED-HIGH,src/process/webserver/auth/index.ts,src/process/webserver/auth/index.ts,7,100.0,100.0,False
DERIVED-HIGH,src/process/webserver/routes/weixinLoginRoutes.ts,src/process/webserver/routes/weixinLoginRoutes.ts,14,100.0,100.0,False
DERIVED-HIGH,src/process/team/googleAuthCheck.ts,src/process/team/googleAuthCheck.ts,8,100.0,100.0,False
DERIVED-HIGH,src/process/team/index.ts,src/process/team/index.ts,3,100.0,100.0,False
DERIVED-HIGH,src/process/team/teamEventBus.ts,src/process/team/teamEventBus.ts,5,100.0,100.0,False
DERIVED-HIGH,src/process/team/mcp/modelListHandler.ts,src/process/team/mcp/modelListHandler.ts,25,100.0,100.0,False
DERIVED-HIGH,src/process/team/mcp/guide/teamGuideSingleton.ts,src/process/team/mcp/guide/teamGuideSingleton.ts,11,100.0,100.0,False
DERIVED-HIGH,src/process/team/prompts/teamGuideCapability.ts,src/process/team/prompts/teamGuideCapability.ts,5,100.0,100.0,False
DERIVED-HIGH,src/process/team/prompts/teamGuideAssistant.ts,src/process/team/prompts/teamGuideAssistant.ts,18,100.0,100.0,False
DERIVED-HIGH,src/process/team/prompts/toolDescriptions.ts,src/process/team/prompts/toolDescriptions.ts,14,100.0,100.0,False
DERIVED-HIGH,src/process/task/AgentFactory.ts,src/process/task/AgentFactory.ts,13,100.0,100.0,False
DERIVED-HIGH,src/process/task/IAgentEventEmitter.ts,src/process/task/IAgentEventEmitter.ts,11,100.0,100.0,False
DERIVED-HIGH,src/process/task/IAgentFactory.ts,src/process/task/IAgentFactory.ts,11,100.0,100.0,False
DERIVED-HIGH,src/process/worker/utils.ts,src/process/worker/utils.ts,10,100.0,100.0,False
DERIVED-HIGH,src/process/worker/WorkerProtocol.ts,src/process/worker/WorkerProtocol.ts,8,100.0,100.0,False
DERIVED-HIGH,src/process/acp/index.ts,src/process/acp/index.ts,9,100.0,100.0,False
DERIVED-HIGH,src/process/acp/metrics/AcpMetrics.ts,src/process/acp/metrics/AcpMetrics.ts,11,100.0,100.0,False
DERIVED-HIGH,src/process/acp/infra/processUtils.ts,src/process/acp/infra/processUtils.ts,45,100.0,100.0,False
DERIVED-HIGH,src/process/acp/compat/index.ts,src/process/acp/compat/index.ts,2,100.0,100.0,False
DERIVED-HIGH,src/process/acp/runtime/IdleReclaimer.ts,src/process/acp/runtime/IdleReclaimer.ts,15,100.0,100.0,False
DERIVED-HIGH,src/process/acp/errors/errorExtract.ts,src/process/acp/errors/errorExtract.ts,16,100.0,100.0,False
DERIVED-HIGH,src/process/services/geminiSubscription.ts,src/process/services/geminiSubscription.ts,27,100.0,100.0,False
DERIVED-HIGH,src/process/services/conversationServiceSingleton.ts,src/process/services/conversationServiceSingleton.ts,5,100.0,100.0,False
DERIVED-HIGH,src/process/services/database/IChannelRepository.ts,src/process/services/database/IChannelRepository.ts,7,100.0,100.0,False
DERIVED-HIGH,src/process/services/database/SqliteAcpSessionRepository.ts,src/process/services/database/SqliteAcpSessionRepository.ts,51,100.0,100.0,False
DERIVED-HIGH,src/process/services/database/IAcpSessionRepository.ts,src/process/services/database/IAcpSessionRepository.ts,15,100.0,100.0,False
DERIVED-HIGH,src/process/services/cron/IpcCronEventEmitter.ts,src/process/services/cron/IpcCronEventEmitter.ts,15,100.0,100.0,False
DERIVED-HIGH,src/process/services/cron/cronServiceSingleton.ts,src/process/services/cron/cronServiceSingleton.ts,12,100.0,100.0,False
DERIVED-HIGH,src/process/services/cron/SqliteCronRepository.ts,src/process/services/cron/SqliteCronRepository.ts,19,100.0,100.0,False
DERIVED-HIGH,src/process/services/cron/ICronRepository.ts,src/process/services/cron/ICronRepository.ts,10,100.0,100.0,False
DERIVED-HIGH,src/process/services/cron/ICronEventEmitter.ts,src/process/services/cron/ICronEventEmitter.ts,7,100.0,100.0,False
DERIVED-HIGH,src/process/channels/index.ts,src/process/channels/index.ts,13,100.0,100.0,False
DERIVED-HIGH,src/process/channels/pairing/index.ts,src/process/channels/pairing/index.ts,1,100.0,100.0,False
DERIVED-HIGH,src/process/channels/plugins/dingtalk/index.ts,src/process/channels/plugins/dingtalk/index.ts,3,100.0,100.0,False
DERIVED-HIGH,src/process/channels/plugins/lark/index.ts,src/process/channels/plugins/lark/index.ts,3,100.0,100.0,False
DERIVED-HIGH,src/process/channels/plugins/weixin/index.ts,src/process/channels/plugins/weixin/index.ts,1,100.0,100.0,False
DERIVED-HIGH,src/process/channels/plugins/telegram/index.ts,src/process/channels/plugins/telegram/index.ts,3,100.0,100.0,False
DERIVED-HIGH,src/process/channels/utils/channelConversation.ts,src/process/channels/utils/channelConversation.ts,16,100.0,100.0,False
DERIVED-HIGH,src/process/channels/utils/index.ts,src/process/channels/utils/index.ts,3,100.0,100.0,False
DERIVED-HIGH,src/process/channels/agent/index.ts,src/process/channels/agent/index.ts,1,100.0,100.0,False
DERIVED-HIGH,src/process/channels/actions/types.ts,src/process/channels/actions/types.ts,36,100.0,100.0,False
DERIVED-HIGH,src/process/channels/actions/index.ts,src/process/channels/actions/index.ts,3,100.0,100.0,False
DERIVED-HIGH,src/process/channels/gateway/index.ts,src/process/channels/gateway/index.ts,2,100.0,100.0,False
DERIVED-HIGH,src/process/agent/types.ts,src/process/agent/types.ts,2,100.0,92.3,False
DERIVED-HIGH,src/renderer/pages/conversation/components/ConversationTitleMinimap/minimapUtils.ts,src/renderer/pages/conversation/components/ConversationTitleMinimap/minimapUtils.ts,113,99.1,100.0,False
DERIVED-HIGH,tests/unit/renderer/team/TeamEmptyState.dom.test.tsx,tests/unit/renderer/team/TeamEmptyState.dom.test.tsx,95,98.9,100.0,False
DERIVED-HIGH,tests/integration/webui-pwa-build.test.ts,tests/integration/webui-pwa-build.test.ts,86,98.8,100.0,False
DERIVED-HIGH,src/renderer/hooks/assistant/useAssistantSkills.ts,src/renderer/hooks/assistant/useAssistantSkills.ts,81,98.8,100.0,False
DERIVED-HIGH,src/process/extensions/sandbox/sandboxWorker.ts,src/process/extensions/sandbox/sandboxWorker.ts,82,98.8,100.0,False
DERIVED-HIGH,src/process/acp/session/ConfigTracker.ts,src/process/acp/session/ConfigTracker.ts,76,98.7,100.0,False
DERIVED-HIGH,tests/e2e/specs/team-create-preset-leader.e2e.ts,tests/e2e/specs/team-create-preset-leader.e2e.ts,69,98.6,100.0,False
DERIVED-HIGH,src/renderer/utils/chat/conversationExport.ts,src/renderer/utils/chat/conversationExport.ts,68,98.5,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/renderers/htmlInspectScript.ts,src/renderer/pages/conversation/Preview/components/renderers/htmlInspectScript.ts,65,98.5,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/viewers/OfficeWatchViewer.tsx,src/renderer/pages/conversation/Preview/components/viewers/OfficeWatchViewer.tsx,66,98.5,100.0,False
DERIVED-HIGH,src/process/utils/message.ts,src/process/utils/message.ts,65,98.5,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/extension.ts,src/process/agent/gemini/cli/extension.ts,65,98.5,100.0,False
DERIVED-HIGH,src/common/api/ApiKeyManager.ts,src/common/api/ApiKeyManager.ts,63,98.4,100.0,False
DERIVED-HIGH,src/common/api/RotatingApiClient.ts,src/common/api/RotatingApiClient.ts,64,98.4,100.0,False
DERIVED-HIGH,src/process/agent/openclaw/types.ts,src/process/agent/openclaw/types.ts,62,98.4,100.0,False
DERIVED-HIGH,tests/unit/inlineAgentEditorUtils.test.ts,tests/unit/inlineAgentEditorUtils.test.ts,60,98.3,100.0,False
DERIVED-HIGH,src/process/services/cron/SkillSuggestWatcher.ts,src/process/services/cron/SkillSuggestWatcher.ts,59,98.3,100.0,False
DERIVED-HIGH,tests/unit/process/bridge/fsBridge.standalone.test.ts,tests/unit/process/bridge/fsBridge.standalone.test.ts,57,98.2,98.8,False
DERIVED-HIGH,tests/unit/test_acp_connection_disconnect.ts,tests/unit/test_acp_connection_disconnect.ts,53,98.1,100.0,False
DERIVED-HIGH,src/process/extensions/sandbox/permissions.ts,src/process/extensions/sandbox/permissions.ts,49,98.0,100.0,False
DERIVED-HIGH,src/process/utils/zoom.ts,src/process/utils/zoom.ts,47,97.9,98.1,False
DERIVED-HIGH,tests/unit/chat/conversationIndex.dom.test.tsx,tests/unit/chat/conversationIndex.dom.test.tsx,46,97.8,100.0,False
DERIVED-HIGH,src/renderer/pages/team/hooks/useSiderTeamBadges.ts,src/renderer/pages/team/hooks/useSiderTeamBadges.ts,44,97.7,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/platforms/gemini/useGeminiInitialMessage.ts,src/renderer/pages/conversation/platforms/gemini/useGeminiInitialMessage.ts,44,97.7,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/GenericDisplay.tsx,src/renderer/pages/conversation/Messages/codex/ToolCallComponent/GenericDisplay.tsx,41,97.6,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/components/ChatLayout/MobileWorkspaceOverlay.tsx,src/renderer/pages/conversation/components/ChatLayout/MobileWorkspaceOverlay.tsx,42,97.6,100.0,False
DERIVED-HIGH,tests/unit/renderer/useAcpInitialMessage.dom.test.tsx,tests/unit/renderer/useAcpInitialMessage.dom.test.tsx,40,97.5,100.0,False
DERIVED-HIGH,src/renderer/utils/ui/runtimePatches.ts,src/renderer/utils/ui/runtimePatches.ts,80,97.5,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/platforms/acp/useAcpInitialMessage.ts,src/renderer/pages/conversation/platforms/acp/useAcpInitialMessage.ts,38,97.4,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/hooks/useTitleRename.ts,src/renderer/pages/conversation/hooks/useTitleRename.ts,39,97.4,100.0,False
DERIVED-HIGH,tests/unit/geminiToolNameCompat.test.ts,tests/unit/geminiToolNameCompat.test.ts,37,97.3,100.0,False
DERIVED-HIGH,tests/unit/sendboxUploadGuard.dom.test.tsx,tests/unit/sendboxUploadGuard.dom.test.tsx,74,97.3,100.0,False
DERIVED-HIGH,tests/unit/process/team/modelListHandler.test.ts,tests/unit/process/team/modelListHandler.test.ts,37,97.3,100.0,False
DERIVED-HIGH,src/renderer/hooks/ui/useColorScheme.ts,src/renderer/hooks/ui/useColorScheme.ts,37,97.3,96.2,False
DERIVED-HIGH,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceEvents.ts,src/renderer/pages/conversation/Workspace/hooks/useWorkspaceEvents.ts,71,97.2,100.0,False
DERIVED-HIGH,src/renderer/utils/model/modelCapabilities.ts,src/renderer/utils/model/modelCapabilities.ts,35,97.1,100.0,False
DERIVED-HIGH,src/renderer/hooks/agent/useAgentReadinessCheck.ts,src/renderer/hooks/agent/useAgentReadinessCheck.ts,69,97.1,100.0,False
DERIVED-HIGH,src/process/team/mcp/guide/teamGuideMcpStdio.ts,src/process/team/mcp/guide/teamGuideMcpStdio.ts,34,97.1,98.6,False
DERIVED-HIGH,tests/unit/bridge/fileWatchBridge.test.ts,tests/unit/bridge/fileWatchBridge.test.ts,34,97.1,97.3,False
DERIVED-HIGH,tests/unit/renderer/components/chat/ThoughtDisplay.dom.test.tsx,tests/unit/renderer/components/chat/ThoughtDisplay.dom.test.tsx,32,96.9,100.0,False
DERIVED-HIGH,tests/e2e/specs/team-describe-assistant.e2e.ts,tests/e2e/specs/team-describe-assistant.e2e.ts,97,96.9,100.0,False
DERIVED-HIGH,tests/e2e/specs/team-whitelist.e2e.ts,tests/e2e/specs/team-whitelist.e2e.ts,32,96.9,100.0,False
DERIVED-HIGH,src/process/acp/infra/NdjsonTransport.ts,src/process/acp/infra/NdjsonTransport.ts,32,96.9,100.0,False
DERIVED-HIGH,scripts/run-benchmarks.ts,scripts/run-benchmarks.ts,295,96.9,99.6,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/viewers/DiffViewer.tsx,src/renderer/pages/conversation/Preview/components/viewers/DiffViewer.tsx,98,96.9,97.4,False
DERIVED-HIGH,tests/e2e/helpers/selectors.ts,tests/e2e/helpers/selectors.ts,65,96.9,96.6,False
DERIVED-HIGH,src/process/worker/fork/pipe.ts,src/process/worker/fork/pipe.ts,64,96.9,83.3,False
DERIVED-HIGH,src/renderer/hooks/chat/useInitialMessage.ts,src/renderer/hooks/chat/useInitialMessage.ts,31,96.8,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/tools/tools.ts,src/process/agent/gemini/cli/tools/tools.ts,124,96.8,100.0,False
DERIVED-HIGH,src/process/extensions/resolvers/I18nResolver.ts,src/process/extensions/resolvers/I18nResolver.ts,63,96.8,100.0,False
DERIVED-HIGH,src/process/acp/session/InputPreprocessor.ts,src/process/acp/session/InputPreprocessor.ts,62,96.8,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/components/ChatLayout/WorkspaceOpenButton.tsx,src/renderer/pages/conversation/components/ChatLayout/WorkspaceOpenButton.tsx,62,96.8,97.6,False
DERIVED-HIGH,src/process/acp/session/AuthNegotiator.ts,src/process/acp/session/AuthNegotiator.ts,30,96.7,100.0,False
DERIVED-HIGH,tests/unit/OpenClawAgentManagerBootstrap.test.ts,tests/unit/OpenClawAgentManagerBootstrap.test.ts,58,96.6,100.0,False
DERIVED-HIGH,src/renderer/pages/settings/CapabilitiesSettings.tsx,src/renderer/pages/settings/CapabilitiesSettings.tsx,29,96.6,100.0,False
DERIVED-HIGH,src/renderer/pages/guid/hooks/useGuidMention.ts,src/renderer/pages/guid/hooks/useGuidMention.ts,89,96.6,98.6,False
DERIVED-HIGH,src/renderer/components/chat/EmojiPicker.tsx,src/renderer/components/chat/EmojiPicker.tsx,57,96.5,98.5,False
DERIVED-HIGH,tests/unit/geminiAgentManagerCrash.test.ts,tests/unit/geminiAgentManagerCrash.test.ts,84,96.4,100.0,False
DERIVED-HIGH,src/renderer/utils/file/workspaceMentions.ts,src/renderer/utils/file/workspaceMentions.ts,28,96.4,100.0,False
DERIVED-HIGH,src/process/agent/acp/ApprovalStore.ts,src/process/agent/acp/ApprovalStore.ts,28,96.4,100.0,False
DERIVED-HIGH,src/process/acp/infra/IAcpClient.ts,src/process/acp/infra/IAcpClient.ts,28,96.4,100.0,False
DERIVED-HIGH,scripts/debug-wecom-verify-url.ts,scripts/debug-wecom-verify-url.ts,28,96.4,95.8,False
DERIVED-HIGH,src/renderer/utils/ui/ModalHOC.tsx,src/renderer/utils/ui/ModalHOC.tsx,27,96.3,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/hooks/useTabOverflow.ts,src/renderer/pages/conversation/Preview/hooks/useTabOverflow.ts,27,96.3,100.0,False
DERIVED-HIGH,tests/unit/LocalAgents.dom.test.tsx,tests/unit/LocalAgents.dom.test.tsx,81,96.3,99.2,False
DERIVED-HIGH,tests/bench/serialization.bench.ts,tests/bench/serialization.bench.ts,80,96.2,100.0,False
DERIVED-HIGH,src/process/services/conversionService.ts,src/process/services/conversionService.ts,206,96.1,99.3,False
DERIVED-HIGH,tests/unit/forkTaskExit.test.ts,tests/unit/forkTaskExit.test.ts,25,96.0,100.0,False
DERIVED-HIGH,tests/e2e/specs/team-communication.e2e.ts,tests/e2e/specs/team-communication.e2e.ts,25,96.0,100.0,False
DERIVED-HIGH,src/common/api/OpenAI2GeminiConverter.ts,src/common/api/OpenAI2GeminiConverter.ts,75,96.0,100.0,False
DERIVED-HIGH,tests/unit/schema.test.ts,tests/unit/schema.test.ts,25,96.0,97.5,False
DERIVED-HIGH,src/process/services/IConversationService.ts,src/process/services/IConversationService.ts,25,96.0,95.6,False
DERIVED-HIGH,src/process/task/ConversationTurnCompletionService.ts,src/process/task/ConversationTurnCompletionService.ts,49,95.9,94.9,False
DERIVED-HIGH,src/process/extensions/lifecycle/ExtensionEventBus.ts,src/process/extensions/lifecycle/ExtensionEventBus.ts,24,95.8,100.0,False
DERIVED-HIGH,src/renderer/pages/team/hooks/TeamTabsContext.tsx,src/renderer/pages/team/hooks/TeamTabsContext.tsx,69,95.7,100.0,False
DERIVED-HIGH,src/common/chat/navigation/NavigationInterceptor.ts,src/common/chat/navigation/NavigationInterceptor.ts,69,95.7,100.0,False
DERIVED-HIGH,src/process/team/mcp/guide/TeamGuideMcpServer.ts,src/process/team/mcp/guide/TeamGuideMcpServer.ts,94,95.7,99.1,False
DERIVED-HIGH,src/process/agent/gemini/cli/ide/ideContext.ts,src/process/agent/gemini/cli/ide/ideContext.ts,45,95.6,100.0,False
DERIVED-HIGH,tests/unit/mcpAsarUnpack.test.ts,tests/unit/mcpAsarUnpack.test.ts,22,95.5,100.0,False
DERIVED-HIGH,tests/e2e/specs/team-empty-state.e2e.ts,tests/e2e/specs/team-empty-state.e2e.ts,44,95.5,100.0,False
DERIVED-HIGH,src/renderer/hooks/file/useDragUpload.ts,src/renderer/hooks/file/useDragUpload.ts,44,95.5,100.0,False
DERIVED-HIGH,tests/integration/i18n-packaged.test.ts,tests/integration/i18n-packaged.test.ts,65,95.4,100.0,False
DERIVED-HIGH,src/process/agent/openclaw/deviceIdentity.ts,src/process/agent/openclaw/deviceIdentity.ts,65,95.4,100.0,False
DERIVED-HIGH,src/renderer/components/settings/FontSizeControl.tsx,src/renderer/components/settings/FontSizeControl.tsx,43,95.3,100.0,False
DERIVED-HIGH,src/renderer/pages/team/hooks/useTeamPendingPermissions.ts,src/renderer/pages/team/hooks/useTeamPendingPermissions.ts,43,95.3,100.0,False
DERIVED-HIGH,src/process/extensions/hub/HubStateManager.ts,src/process/extensions/hub/HubStateManager.ts,64,95.3,100.0,False
DERIVED-HIGH,tests/unit/renderer/components/layout/Router.team-route.dom.test.tsx,tests/unit/renderer/components/layout/Router.team-route.dom.test.tsx,21,95.2,100.0,False
DERIVED-HIGH,src/renderer/hooks/mcp/useMcpModal.ts,src/renderer/hooks/mcp/useMcpModal.ts,21,95.2,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/hooks/useDragAndDrop.ts,src/renderer/pages/conversation/GroupedHistory/hooks/useDragAndDrop.ts,62,95.2,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewContextMenu.tsx,src/renderer/pages/conversation/Preview/components/PreviewPanel/PreviewContextMenu.tsx,42,95.2,100.0,False
DERIVED-HIGH,tests/e2e/specs/team-workspace-migration.e2e.ts,tests/e2e/specs/team-workspace-migration.e2e.ts,126,95.2,99.2,False
DERIVED-HIGH,scripts/benchmark-acp-startup.ts,scripts/benchmark-acp-startup.ts,397,95.2,98.5,False
DERIVED-HIGH,src/common/platform/IPlatformServices.ts,src/common/platform/IPlatformServices.ts,21,95.2,96.8,False
DERIVED-HIGH,src/renderer/hooks/chat/useSlashCommands.ts,src/renderer/hooks/chat/useSlashCommands.ts,41,95.1,100.0,False
DERIVED-HIGH,src/process/services/mcpServices/agents/OpencodeMcpAgent.ts,src/process/services/mcpServices/agents/OpencodeMcpAgent.ts,122,95.1,100.0,False
DERIVED-HIGH,src/process/agent/gemini/utils.ts,src/process/agent/gemini/utils.ts,247,95.1,98.0,False
DERIVED-HIGH,src/process/bridge/services/ActivitySnapshotBuilder.ts,src/process/bridge/services/ActivitySnapshotBuilder.ts,101,95.0,97.8,False
DERIVED-HIGH,src/renderer/components/settings/SettingsModal/contents/FeedbackReportModal.tsx,src/renderer/components/settings/SettingsModal/contents/FeedbackReportModal.tsx,134,94.8,97.9,False
DERIVED-HIGH,src/process/team/mcp/tcpHelpers.ts,src/process/team/mcp/tcpHelpers.ts,58,94.8,94.7,False
DERIVED-HIGH,tests/unit/btwOverlay.dom.test.tsx,tests/unit/btwOverlay.dom.test.tsx,19,94.7,100.0,False
DERIVED-HIGH,tests/unit/chat/messageHistory.test.ts,tests/unit/chat/messageHistory.test.ts,38,94.7,100.0,False
DERIVED-HIGH,src/renderer/utils/chat/thinkTagFilter.ts,src/renderer/utils/chat/thinkTagFilter.ts,19,94.7,100.0,False
DERIVED-HIGH,src/renderer/hooks/agent/useMultiAgentDetection.tsx,src/renderer/hooks/agent/useMultiAgentDetection.tsx,19,94.7,100.0,False
DERIVED-HIGH,src/common/types/hub.ts,src/common/types/hub.ts,19,94.7,97.2,False
DERIVED-HIGH,tests/unit/chat/sendboxHistory.dom.test.tsx,tests/unit/chat/sendboxHistory.dom.test.tsx,111,94.6,100.0,False
DERIVED-HIGH,src/process/agent/openclaw/openclawConfig.ts,src/process/agent/openclaw/openclawConfig.ts,55,94.5,100.0,False
DERIVED-HIGH,src/renderer/components/agent/AgentModeSelector.tsx,src/renderer/components/agent/AgentModeSelector.tsx,128,94.5,98.3,False
DERIVED-HIGH,tests/unit/acpStartupError.test.ts,tests/unit/acpStartupError.test.ts,36,94.4,100.0,False
DERIVED-HIGH,tests/unit/renderer/conversation/MobileWorkspaceOverlay.dom.test.tsx,tests/unit/renderer/conversation/MobileWorkspaceOverlay.dom.test.tsx,36,94.4,100.0,False
DERIVED-HIGH,tests/e2e/specs/acp-conversation.e2e.ts,tests/e2e/specs/acp-conversation.e2e.ts,18,94.4,100.0,False
DERIVED-HIGH,src/renderer/hooks/file/useDiffPreviewHandlers.ts,src/renderer/hooks/file/useDiffPreviewHandlers.ts,18,94.4,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/GroupedHistory/utils/visibleConversationOrder.ts,src/renderer/pages/conversation/GroupedHistory/utils/visibleConversationOrder.ts,18,94.4,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/components/ChatTitleEditor.tsx,src/renderer/pages/conversation/components/ChatTitleEditor.tsx,36,94.4,100.0,False
DERIVED-HIGH,tests/unit/platform/inlinePlatformServices.test.ts,tests/unit/platform/inlinePlatformServices.test.ts,18,94.4,96.2,False
DERIVED-HIGH,tests/unit/deviceAuthStore.test.ts,tests/unit/deviceAuthStore.test.ts,35,94.3,100.0,False
DERIVED-HIGH,src/process/agent/gemini/cli/settings.ts,src/process/agent/gemini/cli/settings.ts,193,94.3,100.0,False
DERIVED-HIGH,tests/e2e/specs/ext-capabilities.e2e.ts,tests/e2e/specs/ext-capabilities.e2e.ts,70,94.3,99.0,False
DERIVED-HIGH,src/process/channels/plugins/telegram/TelegramKeyboards.ts,src/process/channels/plugins/telegram/TelegramKeyboards.ts,52,94.2,100.0,False
DERIVED-HIGH,tests/unit/renderer/team/TeamCreateModal.dom.test.tsx,tests/unit/renderer/team/TeamCreateModal.dom.test.tsx,104,94.2,98.8,False
DERIVED-HIGH,src/process/extensions/resolvers/ChannelPluginResolver.ts,src/process/extensions/resolvers/ChannelPluginResolver.ts,103,94.2,92.8,False
DERIVED-HIGH,tests/unit/base64.test.ts,tests/unit/base64.test.ts,34,94.1,100.0,False
DERIVED-HIGH,tests/unit/fileChanges.test.ts,tests/unit/fileChanges.test.ts,34,94.1,100.0,False
DERIVED-HIGH,src/renderer/pages/guid/utils/caretUtils.ts,src/renderer/pages/guid/utils/caretUtils.ts,17,94.1,100.0,False
DERIVED-HIGH,src/renderer/pages/conversation/utils/detectPlatform.ts,src/renderer/pages/conversation/utils/detectPlatform.ts,17,94.1,100.0,False
DERIVED-HIGH,src/process/channels/agent/ChannelEventBus.ts,src/process/channels/agent/ChannelEventBus.ts,17,94.1,100.0,False
DERIVED-HIGH,tests/unit/renderer/i18n.index.dom.test.ts,tests/unit/renderer/i18n.index.dom.test.ts,51,94.1,96.2,False
DERIVED-HIGH,src/process/bridge/notificationBridge.ts,src/process/bridge/notificationBridge.ts,17,94.1,95.5,False
DERIVED-HIGH,src/process/index.ts,src/process/index.ts,17,94.1,95.2,False
DERIVED-HIGH,src/renderer/pages/conversation/platforms/gemini/GeminiSendBox.tsx,src/renderer/pages/conversation/platforms/gemini/GeminiSendBox.tsx,200,94.0,97.9,False
DERIVED-HIGH,tests/unit/apiRoutes-helpers.test.ts,tests/unit/apiRoutes-helpers.test.ts,67,94.0,94.7,False
